drug,gene_symbol,block,relevant_tissues,modalities,expr_tau,expr_class,expr_top_tissue,expr_top_to_median,direct_target,pct_improvement_dsen,lto_pct_improvement
JW-7-24-1,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,7.70351203342909,3.0938361852792498
Navitoclax,CDH12,shared,NA,copy_number,0.3510097421504297,restricted,THYROID,1.5564037674837317,FALSE,7.33644040164538,6.441587042087721
PI-103,MBTD1,shared,NA,copy_number,0.22333045472224416,restricted,AUTONOMIC_GANGLIA,1.2859254157971245,FALSE,3.78188593902709,3.9798985195814525
XMD13-2,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,10.6279308085004,4.242234015398206
MG-132,USH1C,shared,NA,mutation,0.4935361438577296,restricted,LARGE_INTESTINE,2.024170730484237,FALSE,8.34316997182102,NA
MG-132,ITGA8,shared,NA,mutation,0.4126900747258512,restricted,FIBROBLAST,1.7021576270268273,FALSE,8.34316997182102,NA
Lestauritinib,CEACAM5,shared,NA,expression,0.47992659765332946,restricted,LARGE_INTESTINE,2.066116040004516,FALSE,6.10213528290296,6.18707375850848
MG-132,GJA1,shared,NA,expression,0.4003591254478996,restricted,SMALL_INTESTINE,1.3735632955314914,FALSE,8.34316997182102,NA
Fedratinib,HECW1,tissue,BONE,copy_number,0.035930802231585644,broad,UPPER_AERODIGESTIVE_TRACT,1.034252153033092,FALSE,9.37198847230775,4.086666663485729
PI-103,CEACAM5,shared,NA,expression,0.47992659765332946,restricted,LARGE_INTESTINE,2.066116040004516,FALSE,3.78188593902709,3.9798985195814525
FMK,UBL4A,tissue,LUNG,copy_number,0.04399932115481768,broad,PLEURA,1.0345855464444773,FALSE,2.52809705350983,0.46020277744022214
Vinblastine,TYR,shared,NA,copy_number,0.6461493785425843,restricted,SKIN,2.8353497535772583,FALSE,3.52858367133823,-0.23505429592699656
GSK429286A,LOC100506776,shared,NA,copy_number,0.47256423903327904,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.8976050374482298,FALSE,1.24137740108784,1.8240820638936992
Dacinostat,METTL7A,shared,NA,copy_number,0.3025518586188808,restricted,BREAST,1.3817971178132784,FALSE,5.49585522376514,5.124254629580314
Linifanib,GCN1L1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05606996427487525,broad,SMALL_INTESTINE,1.0544541273553696,FALSE,2.22514589133119,3.0439834804847554
CHIR-99021_repl_154,STAG2,tissue,SKIN,copy_number,0.05326501627085127,broad,SALIVARY_GLAND,1.0556212295550713,FALSE,0.585792424768429,-0.14730796766746038
GW441756,SLC2A12,shared,NA,copy_number,0.31519720927749456,restricted,UPPER_AERODIGESTIVE_TRACT,1.4582862436872983,FALSE,0.638958127408361,0.485299138004375
WZ-1-84,GYPE,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.0389389143086216,broad,SOFT_TISSUE,1.0373122493558375,FALSE,4.49883040875361,NA
NVP-BHG712,LOXL1,shared,NA,expression,0.39031447953232873,restricted,FIBROBLAST,1.6813785418231877,FALSE,14.9653239353183,12.324346827892722
Seliciclib,NCAM2,shared,NA,copy_number,0.172502504090533,restricted,AUTONOMIC_GANGLIA,1.2184533865983924,FALSE,5.2065508753192304,NA
CX-5461,ANXA2,tissue,AUTONOMIC_GANGLIA,expression,0.04703634741456222,broad,FIBROBLAST,1.0302625677133384,FALSE,14.0081830315616,5.5936504061175505
Imatinib,OR1Q1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04055744191318392,broad,FIBROBLAST,1.0417781021028787,FALSE,11.8764521543301,NA
PF-562271,RCAN1,shared,NA,copy_number,0.24869199710636725,restricted,SKIN,1.3632600420914938,FALSE,0.686618425508999,0.6540750283686992
Salubrinal,MYLK-AS1,shared,NA,copy_number,0.17675284366278166,restricted,CERVIX,1.2174424367092636,FALSE,0.88495311327638,NA
XAV939,MAP3K1,shared,NA,copy_number,0.19178504516079312,restricted,AUTONOMIC_GANGLIA,1.21063108602068,FALSE,0.0960927518166848,0.650792825766064
681640,LIPI,tissue,BONE,expression,0.04363282350831353,broad,BONE,1.047838473718048,FALSE,1.69836920985424,-0.11573476483035179
Quizartinib,FZR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05097869131013832,broad,SOFT_TISSUE,1.0557132090438637,FALSE,4.05019702940698,2.1906329750130786
Docetaxel,UBE2K,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04670519475173704,broad,SMALL_INTESTINE,1.0468036526916973,FALSE,10.6254834568127,3.9673637371066817
DMOG,GDF15,shared,NA,expression,0.3125709342158934,restricted,SKIN,1.4022385469585728,FALSE,7.39179402203542,9.154512044513815
Trametinib,PRDX1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,0.02218887273407917,broad,KIDNEY,1.0175730780594103,FALSE,8.31336960760879,-4.761352991175323
Nilotinib,EPCAM,shared,NA,copy_number,0.3565963682038617,restricted,LARGE_INTESTINE,1.3270313785719614,FALSE,20.3157954875775,18.78544156781148
GSK1070916,IL12RB1,shared,NA,mutation,0.22516192548445527,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.2955837956044896,FALSE,12.2799112452315,-0.595385679736336
AKT inhibitor VIII_repl_228,CPXCR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03246060968626038,broad,BILIARY_TRACT,1.034567655082584,FALSE,9.46019571945078,5.289939736041245
Belinostat,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,7.17538376434156,-2.336516279671884
AZD8055,KIAA1210,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04158709670209319,broad,THYROID,1.04013885024269,FALSE,8.9615675145938,7.473895973630409
GSK269962A_repl_127,LOC100631378,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.028732925912166446,broad,BILIARY_TRACT,1.0269058927973083,FALSE,4.54228896223732,NA
Masitinib,ABCA1,shared,NA,copy_number,0.2783486933498212,restricted,KIDNEY,1.3793351995130845,FALSE,8.98586413600681,11.708921025948673
Elesclomol,PEAK1,shared,NA,copy_number,0.19768620013562826,restricted,FIBROBLAST,1.2503520025266763,FALSE,3.34292038992637,-0.6277039651830623
Linifanib,OTC,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03669833156647916,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0399317519003437,FALSE,2.22514589133119,3.0439834804847554
BAY-61-3606,CPXCR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03246060968626038,broad,BILIARY_TRACT,1.034567655082584,FALSE,7.3647478997892,5.004838719563377
Docetaxel,TOR4A,shared,NA,copy_number,0.23417862401347805,restricted,PANCREAS,1.2841239711385253,FALSE,10.6254834568127,3.9673637371066817
Tivozanib,PWRN2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04296493171205512,broad,SMALL_INTESTINE,1.0429213439144698,FALSE,9.14882983237256,4.463319062709845
Lestauritinib,BCAS1,shared,NA,copy_number,0.18533186638735943,restricted,CERVIX,1.2317877773742065,FALSE,6.10213528290296,6.18707375850848
A-770041,USH2A,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.026205291214494,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0260437819056214,FALSE,1.35636996105789,NA
WZ-1-84,UBE2K,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04670519475173704,broad,SMALL_INTESTINE,1.0468036526916973,FALSE,4.49883040875361,NA
A-770041,LOC400654,tissue,LUNG,copy_number,0.028296741951789342,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0279054139842652,FALSE,1.35636996105789,NA
Lestauritinib,ANKLE1,shared,NA,expression,0.4502415061162967,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.8508261014377034,FALSE,6.10213528290296,6.18707375850848
SB590885,MITF,shared,NA,copy_number,0.3877967940307407,restricted,SKIN,1.6296610562164793,FALSE,-7.07467905345165,0.5844811698094187
VNLG/124,CAV1,shared,NA,rppa_total,0.21064458915956624,restricted,SALIVARY_GLAND,1.1550410971538845,FALSE,7.00431787899205,-2.6860561509812566
AZD7762,NKG7,shared,NA,expression,0.17508100382281075,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.213440597250888,FALSE,8.65308477201097,0.31047237284638796
Imatinib,PRDX1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,0.02218887273407917,broad,KIDNEY,1.0175730780594103,FALSE,11.8764521543301,NA
CX-5461,SNTB1,shared,NA,copy_number,0.30593568262585324,restricted,SKIN,1.5041633428213537,FALSE,14.0081830315616,5.5936504061175505
YK-4-279,BCOR,shared,NA,copy_number,0.1804918736751809,restricted,AUTONOMIC_GANGLIA,1.236637272758416,FALSE,-0.981781007136028,-0.065134191691593
CAY10603,LINC00648,shared,NA,copy_number,0.31112775493384837,restricted,PROSTATE,1.4623312971086904,FALSE,8.62523276179811,-0.2822827760414449
Cisplatin,USP33,tissue,CENTRAL_NERVOUS_SYSTEM,copy_number,0.04056636785486483,broad,BONE,1.037290451618716,FALSE,3.44262341425372,2.4804187693642086
CX-5461,C9,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.033052014583220386,broad,UPPER_AERODIGESTIVE_TRACT,1.0346126204686268,FALSE,14.0081830315616,5.5936504061175505
Sunitinib,LOC344595,shared,NA,copy_number,0.22345532540378266,restricted,PLEURA,1.313793147179177,FALSE,13.2645741785206,NA
Sunitinib,FLT3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.055593368076450336,broad,SMALL_INTESTINE,1.0540309480874706,TRUE,13.2645741785206,NA
PAC-1,DNTT,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.031646269934233404,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0338115922084616,FALSE,7.4519251451229,6.94386091973338
5-Fluorouracil,PEA15,shared,NA,rppa_total,0.17279098322404585,restricted,FIBROBLAST,1.2049417979018133,FALSE,10.3599555671561,3.1072259023703506
WZ-1-84,LOC400654,tissue,LUNG,copy_number,0.028296741951789342,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0279054139842652,FALSE,4.49883040875361,NA
TL-2-105,GYPA,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.043613065283782275,broad,SALIVARY_GLAND,1.0447935010210019,FALSE,7.75073371693296,7.9272170733242735
Etoposide,MYEOV,shared,NA,copy_number,0.3122473606271233,restricted,PANCREAS,1.5282759583269325,FALSE,3.41778971147658,-0.010151127559115307
Fedratinib,NDRG1,shared,NA,rppa_phospho,0.2237011055526069,restricted,KIDNEY,1.2832845352814652,FALSE,9.37198847230775,4.086666663485729
Genentech Cpd 10,NDUFV3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04382239601208401,broad,PROSTATE,1.0428350759931033,FALSE,6.46009814011629,3.253673072872552
QL-XI-92,PSME4,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03436148571778665,broad,SALIVARY_GLAND,1.0350087679637088,FALSE,8.24017749411482,4.403407544065056
CP466722,CCDC36,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04488315944757424,broad,CERVIX,1.0530345835985508,FALSE,8.03413194698878,8.12396608484664
WHI-P97,FUNDC1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04539798917425946,broad,CERVIX,1.0436780022024015,FALSE,1.22873404771409,1.4445308431686348
QL-XI-92,C3ORF27,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.0264525942572567,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0241224021317532,FALSE,8.24017749411482,4.403407544065056
Ispinesib Mesylate,THNSL2,shared,NA,copy_number,0.28997428199978986,restricted,SMALL_INTESTINE,1.3864926649373999,FALSE,5.11716142598801,2.597224861093527
JQ1,LOC340094,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.021698359765214902,broad,SALIVARY_GLAND,1.023158677101317,FALSE,5.46241261450905,5.654357374408471
Seliciclib,MAMLD1,shared,NA,copy_number,0.23988308293591412,restricted,SMALL_INTESTINE,1.3111102210411378,FALSE,5.2065508753192304,NA
Fedratinib,APCDD1L,shared,NA,copy_number,0.36472259201775736,restricted,FIBROBLAST,1.6451628312749433,FALSE,9.37198847230775,4.086666663485729
Tretinoin,FZR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05097869131013832,broad,SOFT_TISSUE,1.0557132090438637,FALSE,3.48672133722667,3.7326213689351166
Lapatinib,WWTR1,shared,NA,rppa_total,0.23071783146072808,restricted,KIDNEY,1.244301476752153,FALSE,3.29442211665721,NA
KIN001-260,LIN52,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.052546599558771605,broad,SALIVARY_GLAND,1.0465409840892508,FALSE,14.7925684651149,9.204919818926506
Quizartinib,OTC,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03669833156647916,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0399317519003437,FALSE,4.05019702940698,2.1906329750130786
HG-5-113-01,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,6.93410945288004,0.49276989971971397
AZ628,CCDC38,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.0498243172237356,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0500180057026178,FALSE,6.20336319613551,NA
GSK1070916,PREX1,shared,NA,rppa_total,0.3149928408613471,restricted,BONE,1.484607223712422,FALSE,12.2799112452315,-0.595385679736336
Refametinib,MPO,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.03921810637259387,broad,SALIVARY_GLAND,1.0374358405429795,FALSE,10.4566022903118,-11.402025370450845
Rapamycin,PCDH11X,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.032346832255646774,broad,CERVIX,1.033637307024825,FALSE,3.38312443701412,NA
GSK1070916,LOC100130987,shared,NA,copy_number,0.180369415816633,restricted,CERVIX,1.2173053444718303,FALSE,12.2799112452315,-0.595385679736336
Masitinib,GMFG,shared,NA,expression,0.6057761425078764,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.5457226918956826,FALSE,8.98586413600681,11.708921025948673
GSK1070916,MACROD2,shared,NA,copy_number,0.2852663858949443,restricted,KIDNEY,1.4249644857169956,FALSE,12.2799112452315,-0.595385679736336
GSK1070916,SATB1,shared,NA,expression,0.3691596739720013,restricted,AUTONOMIC_GANGLIA,1.5440225282532027,FALSE,12.2799112452315,-0.595385679736336
Refametinib_repl_1014,ZNF717,tissue,SKIN,copy_number,0.03271997266722702,broad,AUTONOMIC_GANGLIA,1.025804742851197,FALSE,3.6131286010883,-9.800441545313724
THZ-2-102-1,DPP6,shared,NA,copy_number,0.4052166704704576,restricted,AUTONOMIC_GANGLIA,1.6764946285000286,FALSE,7.58364244488931,2.9459439984064475
VNLG/124,TRIM22,shared,NA,expression,0.4209243804570908,restricted,FIBROBLAST,1.9561894903249892,FALSE,7.00431787899205,-2.6860561509812566
GSK1070916,RPS6,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_phospho,0.03166011012744535,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.03021570741982,FALSE,12.2799112452315,-0.595385679736336
Quizartinib,B4GALNT3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03270612794780564,broad,SALIVARY_GLAND,1.0305588869176843,FALSE,4.05019702940698,2.1906329750130786
GSK1070916,ARHGEF6,shared,NA,expression,0.4842866320214171,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.1714909394553046,FALSE,12.2799112452315,-0.595385679736336
MG-132,EPHB3,shared,NA,mutation,0.20310603460559856,restricted,BREAST,1.2896963360968612,FALSE,8.34316997182102,NA
Elesclomol,COL5A2,shared,NA,expression,0.45888991859918,restricted,SMALL_INTESTINE,2.017595613862005,FALSE,3.34292038992637,-0.6277039651830623
Sunitinib,C8B,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03839431900661845,broad,SALIVARY_GLAND,1.0379290104371355,FALSE,13.2645741785206,NA
Tanespimycin,CDKN2B-AS1,tissue,LUNG,copy_number,0.031096610477566317,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0285147254607148,FALSE,6.19904704141007,-2.6073890187538105
AKT inhibitor VIII_repl_228,C2ORF73,tissue,LUNG,copy_number,0.036940808281642694,broad,SALIVARY_GLAND,1.0389793739538213,FALSE,9.46019571945078,5.289939736041245
Sorafenib,C1ORF129,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.033501712590804325,broad,SMALL_INTESTINE,1.0353980351358336,FALSE,7.3069270122872,NA
TPCA-1,GLRA1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03489169151011491,broad,SMALL_INTESTINE,1.0376373130888432,FALSE,18.7709768169356,7.322076226708722
YK-4-279,TMEM45B,shared,NA,expression,0.46447588091904024,restricted,LARGE_INTESTINE,2.190904424422706,FALSE,-0.981781007136028,-0.065134191691593
Bortezomib,CAV1,shared,NA,rppa_total,0.21064458915956624,restricted,SALIVARY_GLAND,1.1550410971538845,FALSE,4.5850689990372,NA
PI-103,AKR1C2,shared,NA,expression,0.45302202526386914,restricted,OESOPHAGUS,1.824732684015963,FALSE,3.78188593902709,3.9798985195814525
Bleomycin (50 uM),EFNA5,shared,NA,copy_number,0.239628804380385,restricted,KIDNEY,1.2851790246789403,FALSE,7.45408438663825,2.260925719601204
Crizotinib,ARHGAP20,shared,NA,mutation,0.22033704712674843,restricted,CERVIX,1.2937182816723538,FALSE,10.9819142110902,NA
KU-55933,SRL,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.023378197950786262,broad,SALIVARY_GLAND,1.019433021045257,FALSE,3.16030809352756,0.6631401269528727
Pelitinib,CNRIP1,shared,NA,expression,0.4562135036448031,restricted,AUTONOMIC_GANGLIA,2.3988239022992848,FALSE,1.70985545732213,2.476938143275056
Vorinostat,GPHB5,tissue,BREAST,copy_number,0.029210338408563588,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0214078874455053,FALSE,8.83748207346894,3.857935004847989
Bleomycin (50 uM),FAM101B,shared,NA,copy_number,0.2757136395353679,restricted,SMALL_INTESTINE,1.3098055547345526,FALSE,7.45408438663825,2.260925719601204
Crizotinib,KLK2,shared,NA,copy_number,0.32312573723456284,restricted,PROSTATE,1.4796922121309752,FALSE,10.9819142110902,NA
OSU-03012,NDRG1,shared,NA,rppa_phospho,0.2237011055526069,restricted,KIDNEY,1.2832845352814652,FALSE,0.717577240117362,0.13944675836856357
Pazopanib,PDGFRA,shared,NA,expression,0.6365469407046809,restricted,FIBROBLAST,3.0484305214086937,TRUE,0.966009808588394,2.224890009854432
Lapatinib,ANGPT2,tissue,LUNG,copy_number,0.035778926416035535,broad,AUTONOMIC_GANGLIA,1.0371117093624695,FALSE,3.29442211665721,NA
Ispinesib Mesylate,PIK3CG,shared,NA,expression,0.47160657608867446,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.9028255188241707,FALSE,5.11716142598801,2.597224861093527
5-Fluorouracil,DDX27,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03398652287647477,broad,BILIARY_TRACT,1.0291534109041387,FALSE,10.3599555671561,3.1072259023703506
JW-7-24-1,RNF114,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04864568964593612,broad,BREAST,1.0418579852660388,FALSE,7.70351203342909,3.0938361852792498
CGP-082996,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,5.90839913554929,NA
Ispinesib Mesylate,RNF114,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04864568964593612,broad,BREAST,1.0418579852660388,FALSE,5.11716142598801,2.597224861093527
WHI-P97,PASD1,tissue,LUNG,copy_number,0.03387403019692342,broad,BILIARY_TRACT,1.0340068469169734,FALSE,1.22873404771409,1.4445308431686348
Lapatinib,FOXF2,shared,NA,copy_number,0.3510263977057555,restricted,CERVIX,1.6760614503156093,FALSE,3.29442211665721,NA
NVP-TAE684,STAG2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05326501627085127,broad,SALIVARY_GLAND,1.0556212295550713,FALSE,6.88215212794483,NA
Linsitinib,SAMD12,tissue,OESOPHAGUS,copy_number,0.05037423472989116,broad,CERVIX,1.0472239138495794,FALSE,2.23045644563242,0.3473477350227563
Camptothecin,KRT20,shared,NA,expression,0.5469021521470272,restricted,LARGE_INTESTINE,2.279657959195647,FALSE,5.46052603185659,1.1461786918602594
MK-2206,PRSS1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05090273074354668,broad,PANCREAS,1.0495237782408813,FALSE,1.45370950180055,1.7267237609764348
PLX-4720,PSD3,shared,NA,copy_number,0.17187194056718613,restricted,THYROID,1.1786713058532712,FALSE,-7.39678652813264,-16.02261170504172
Bexarotene,BAI3,shared,NA,copy_number,0.5460487271001223,restricted,AUTONOMIC_GANGLIA,2.225239166021525,FALSE,0.414190547886158,0.3036930293244722
Thapsigargin,STAT5A,shared,NA,rppa_total,0.29090316052610116,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.4596515534206838,FALSE,0.58468454001372006,-5.353366550147668
MPS-1-IN-1,WBP2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05064734181166276,broad,SKIN,1.0545436412030675,FALSE,17.2900384866657,0.4703138821449367
Tanespimycin,HNRNPD,tissue,LUNG,copy_number,0.0501973918637135,broad,AUTONOMIC_GANGLIA,1.0528969806278177,FALSE,6.19904704141007,-2.6073890187538105
GSK1070916,GIMAP2,shared,NA,expression,0.4416149039814654,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.8651948500905362,FALSE,12.2799112452315,-0.595385679736336
Pevonedistat,SIRT3,tissue,BREAST,copy_number,0.05339923454940052,broad,SMALL_INTESTINE,1.0535930998492185,FALSE,3.95477956312511,5.443670629925557
PD0325901,SRC,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,0.042705727518808335,broad,LIVER,1.0464998584292557,FALSE,4.97995465677282,-4.246488908807473
CP466722,DNTT,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.031646269934233404,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0338115922084616,FALSE,8.03413194698878,8.12396608484664
SB52334,TEX13A,tissue,LUNG,copy_number,0.05161697025298212,broad,SALIVARY_GLAND,1.053836096897891,FALSE,3.61511522035971,0.1860728418838896
MG-132,CD163L1,shared,NA,mutation,0.31365154769562154,restricted,THYROID,1.5319953782218303,FALSE,8.34316997182102,NA
BX-912,STAT5A,shared,NA,rppa_total,0.29090316052610116,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.4596515534206838,FALSE,6.47729232929053,2.1807207170561504
TL-1-85,ARHGAP32,shared,NA,expression,0.22104675629956702,restricted,LARGE_INTESTINE,1.2958354133685899,FALSE,21.9586731708183,20.582537721998957
XMD14-99,FOXD1,shared,NA,expression,0.210284726657468,restricted,FIBROBLAST,1.2085928738432845,FALSE,11.5167788088368,-0.06751047685989085
Tivozanib,DNAJA2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.048498580736991814,broad,SMALL_INTESTINE,1.0473990629994996,FALSE,9.14882983237256,4.463319062709845
Vinblastine,SRC,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_phospho,0.042705727518808335,broad,LIVER,1.0464998584292557,FALSE,3.52858367133823,-0.23505429592699656
THZ-2-102-1,NDRG1,shared,NA,rppa_phospho,0.2237011055526069,restricted,KIDNEY,1.2832845352814652,FALSE,7.58364244488931,2.9459439984064475
Refametinib,LYPD6B,shared,NA,copy_number,0.2852946028949143,restricted,URINARY_TRACT,1.5252392579767562,FALSE,10.4566022903118,-11.402025370450845
Afatinib_repl_1377,NRCAM,shared,NA,copy_number,0.28850032031156947,restricted,AUTONOMIC_GANGLIA,1.4710335147035543,FALSE,8.76609450447551,2.693519744707862
